file_imputed,file_original,len_imputed,len_original,dtw_distance,normalized_dtw,trend_correlation,trend_dtw,seasonality_period_orig,seasonality_period_imp,seasonality_period_diff,seasonality_strength_orig,seasonality_strength_imp,seasonality_strength_diff,spectral_similarity,acf_similarity,overall_score
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84007270015.54112,156438119.20957378,0.25235955197524335,160322717.618975,107,,,0.1162079031088894,,,0.9994082411507096,0.8109409482398713,0.6875695804552748
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204135465527.2412,1334218728.936217,0.252496172338738,1338091560.68241,5,10.0,5.0,0.17338293084797318,0.13185648882561302,0.041526442022360166,0.9993131390960712,0.8085578208095955,0.6867890440814682
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204135465527.2412,1334218728.936217,0.252496172338738,1338091560.68241,5,10.0,5.0,0.17338293084797318,0.13185648882561302,0.041526442022360166,0.9993131390960712,0.8085578208095955,0.6867890440814682
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204543890665.9134,1336888174.2870157,0.24520348845756398,1341451962.768978,5,10.0,5.0,0.17338293084797318,0.13092343481257734,0.04245949603539584,0.9992900003719095,0.8142144712626683,0.6862359866973806
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,203251765937.35,1328442914.6232026,0.1817135830949547,1330427679.270684,5,6.0,1.0,0.17338293084797318,0.17410761734003175,0.0007246864920585627,0.9993534445725196,0.8764186392984079,0.6858285556552941
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84325629328.13458,157030967.0914983,0.24045369824557092,160709784.39159933,107,,,0.1162079031088894,,,0.9994011267313632,0.815417535599773,0.6850907868589023
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84019308665.17198,156460537.5515307,0.24386399249116347,160113595.29427636,107,,,0.1162079031088894,,,0.9994056112771263,0.8117067923585184,0.6849921320422694
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84019308665.17198,156460537.5515307,0.24386399249116347,160113595.29427636,107,,,0.1162079031088894,,,0.9994056112771263,0.8117067923585184,0.6849921320422694
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,76036444704.21669,141594869.0953756,0.19224318394247028,146366258.81752187,107,49.0,58.0,0.1162079031088894,0.2591561003683308,0.1429481972594414,0.9993897686103254,0.8630647051400026,0.6848992192309327
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84097717247.38687,156606549.8089141,0.24200751507815638,160477834.88087386,107,,,0.1162079031088894,,,0.9994019237379427,0.8119685962589264,0.6844593450250085
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205254340313.79456,1341531636.037873,0.24258015560464613,1345136259.1079266,5,10.0,5.0,0.17338293084797318,0.13614682062650021,0.03723611022147297,0.9992716726839396,0.8109025708353425,0.6842514663746427
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205263254099.51218,1341589896.075243,0.25520326188916653,1345672683.7832227,5,10.0,5.0,0.17338293084797318,0.13475192901364355,0.03863100183432963,0.9992635213829091,0.7963847777004466,0.6836171869908406
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,74967214383.20703,139603751.17915648,0.1955693427364919,146615036.36898613,107,49.0,58.0,0.1162079031088894,0.30938255923061614,0.19317465612172674,0.9994063942717005,0.8502585754449244,0.6817447708177057
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,33507377478.26667,63581361.43883619,0.25171882449050526,16752168.769686945,46,,,0.10130190785612696,,,0.9988252091151242,0.7928778777687645,0.681140637124798
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205032235862.56842,1340079972.9579635,0.24114554250125575,1343578795.02878,5,10.0,5.0,0.17338293084797318,0.1431904443157565,0.030192486532216678,0.9992578914751251,0.8010506879791301,0.6804847073185036
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205032235862.56842,1340079972.9579635,0.24114554250125575,1343578795.02878,5,10.0,5.0,0.17338293084797318,0.1431904443157565,0.030192486532216678,0.9992578914751251,0.8010506879791301,0.6804847073185036
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204593962338.09158,1337215440.1182456,0.27868833799876414,1339004272.2573476,5,10.0,5.0,0.17338293084797318,0.1464465754894297,0.026936355358543496,0.9991438095590429,0.7626991875353166,0.6801771116977079
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204104420779.46967,1334015822.088037,0.23980479054893317,1338415089.4269395,5,10.0,5.0,0.17338293084797318,0.13319055045573105,0.04019238039224213,0.9992810450812779,0.8013122110621812,0.6801326822307975
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204104420779.46967,1334015822.088037,0.23980479054893317,1338415089.4269395,5,10.0,5.0,0.17338293084797318,0.13319055045573105,0.04019238039224213,0.9992810450812779,0.8013122110621812,0.6801326822307975
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,203267981274.48334,1328548897.2188454,0.1749092057307152,1330743223.9491673,5,6.0,1.0,0.17338293084797318,0.17891560177428395,0.005532670926310768,0.9992921195937859,0.8660773067232106,0.6800928773492373
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84005283276.7025,156434419.50968808,0.22707717866405944,160458846.23757038,107,,,0.1162079031088894,,,0.9994056135425101,0.8128170692065257,0.6797666204710318
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84005283276.7025,156434419.50968808,0.22707717866405944,160458846.23757038,107,,,0.1162079031088894,,,0.9994056135425101,0.8128170692065257,0.6797666204710318
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83870685732.13332,156183772.31309742,0.22992461819846705,160559455.66543984,107,,,0.1162079031088894,,,0.9993855842795115,0.8062694461337876,0.6785265495372554
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204281360938.71658,1335172293.7171018,0.2662116062084273,1337938636.9339094,5,10.0,5.0,0.17338293084797318,0.13529050201867115,0.03809242882930203,0.999165399127351,0.7681666152045838,0.677847873513454
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204387205643.38327,1335864089.1724396,0.19761668016993217,1338936026.9426918,5,6.0,1.0,0.17338293084797318,0.11144796481288737,0.06193496603508582,0.999324910149109,0.8349808732303706,0.6773074878498039
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84046752166.88333,156511642.76887026,0.22286716553348396,160665362.57163578,107,,,0.1162079031088894,,,0.999378500712171,0.8055105164632383,0.6759187275696311
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,74998186792.55002,139661427.91908756,0.15490360275167178,146388736.66117045,107,50.0,57.0,0.1162079031088894,0.29100050970821895,0.17479260659932955,0.9993566091163377,0.8728713224140715,0.6757105114273604
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,29762155110.716682,56474677.62944342,0.23226025280906865,17344108.123904612,46,135.0,89.0,0.10130190785612696,0.10173011300046142,0.000428205144334462,0.9987455248478933,0.7951682991523742,0.6753913589364453
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84001044564.7316,156426526.1913065,0.2142393064973671,160530676.85364792,107,,,0.1162079031088894,,,0.9994040631106591,0.8125135588254523,0.6753856428111594
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205226103606.10547,1341347082.392846,0.19694823197367875,1343191174.275123,5,10.0,5.0,0.17338293084797318,0.15305812784906,0.020324802998913177,0.9992496073084736,0.8266007071455583,0.6742661821425703
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75105486418.56564,139861241.00291553,0.21508764284271775,146436040.22544798,107,49.0,58.0,0.1162079031088894,0.3265846911901153,0.2103767880812259,0.9994105571672145,0.8065042018200091,0.6736674672766472
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205223937127.05322,1341332922.3990407,0.2239220339781297,1345610798.0994825,5,10.0,5.0,0.17338293084797318,0.12557140115906767,0.04781152968890551,0.9992460650793065,0.7965594762904706,0.6732425251159689
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75422446883.25337,140451483.9539169,0.14301503067305465,146027923.6335367,107,50.0,57.0,0.1162079031088894,0.246438730928981,0.1302308278200916,0.9993420381766426,0.8760589099189796,0.6728053262562256
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204398764974.3972,1335939640.3555372,0.18317940036132482,1339262037.038392,5,6.0,1.0,0.17338293084797318,0.11019618100596307,0.06318674984201011,0.9992980863375324,0.8346871427359214,0.6723882098115929
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205554394002.68243,1343492771.2593622,0.21744875629724325,1347123960.154937,5,10.0,5.0,0.17338293084797318,0.14285531831335183,0.030527612534621357,0.9992519844676729,0.8000898910107015,0.6722635439252059
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75349937251.08456,140316456.7059303,0.21319799050050264,146557563.20436183,107,49.0,58.0,0.1162079031088894,0.33455780789980166,0.21834990479091226,0.9994060738458317,0.8031072015510649,0.671903755299133
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,75349937251.08456,140316456.7059303,0.21319799050050264,146557563.20436183,107,49.0,58.0,0.1162079031088894,0.33455780789980166,0.21834990479091226,0.9994060738458317,0.8031072015510649,0.671903755299133
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83809539389.28334,156069905.7528554,0.21282331714441036,160496924.79153544,107,,,0.1162079031088894,,,0.9993757479937144,0.8033703943754965,0.6718564865045403
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83899666709.11354,156237740.6128744,0.2037100522625159,160501397.83400032,107,,,0.1162079031088894,,,0.9994060137723944,0.8099890208759603,0.6710350289702901
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83936636648.21664,156306585.93708873,0.20306831479856857,160577708.4917206,107,,,0.1162079031088894,,,0.9993915656723829,0.8078766742313893,0.6701121849007802
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204535376966.97525,1336832529.1959167,0.2529825356234288,1338960503.6062558,5,10.0,5.0,0.17338293084797318,0.1455890162737595,0.02779391457421368,0.9991289608209031,0.7575113912799332,0.6698742959080883
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83837981120.04997,156122869.86973923,0.20001324468861345,160628481.70302647,107,,,0.1162079031088894,,,0.9993956792663764,0.8098979986800506,0.6697689742116801
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83470898899.54999,155439290.31573555,0.20661582180182425,160424924.7456387,107,10.0,97.0,0.1162079031088894,0.10269272931514596,0.013515173793743437,0.9993627900711113,0.7959100728250738,0.6672962282326697
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83683774941.08313,155835707.52529448,0.1917109556517467,160820389.50745043,107,,,0.1162079031088894,,,0.9993944813163662,0.8100100309630095,0.6670384893103741
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83600357054.72163,155680366.9547889,0.19145761978044162,160655999.5150788,107,,,0.1162079031088894,,,0.9993724292767868,0.801968372267978,0.6642661404417355
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,49874443376.13932,92876058.42856485,0.1772905113381439,81888724.6328356,107,,,0.1162079031088894,,,0.9989209247572113,0.8127832888820253,0.6629982416591269
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,34541505118.22061,65543652.975750685,0.20326698214563232,19029749.58034941,46,,,0.10130190785612696,,,0.99792489929016,0.7730744595721328,0.6580887803359751
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,33561580426.056183,63684213.33217492,0.23060842161727443,18511814.73615073,46,,,0.10130190785612696,,,0.9987208999868539,0.7367396630473625,0.6553563282171636
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,30047580864.61665,57016282.475553416,0.16209299598238983,15239765.973543594,46,135.0,89.0,0.10130190785612696,0.1062094098202093,0.004907501964082336,0.9985879496625685,0.7988079080349176,0.6531629512266254
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,45913759758.51387,85500483.72162732,0.16045285746286872,79584443.78713726,107,,,0.1162079031088894,,,0.9988898010605348,0.7994320093717385,0.6529248892983807
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84679284338.71664,157689542.5301986,0.14559130075561333,161500772.18723232,107,8.0,99.0,0.1162079031088894,0.13729926968757536,0.02109136657868596,0.999428324418221,0.8049722241946591,0.6499972831228312
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44660301777.81904,100135205.77986331,0.2563380252558335,124036721.66662554,4,44.0,40.0,0.10021548183907956,0.1002749283823348,5.944654325523713e-05,0.9990689121373958,0.694157965926625,0.6498549677732848
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204173347121.29037,1334466321.0541854,0.12222715399985874,1338018700.224295,5,6.0,1.0,0.17338293084797318,0.14426795639005077,0.02911497445792241,0.9992655167358514,0.8257718352163391,0.6490881686506831
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,47766667836.86662,88950964.31446299,0.14055102258103702,81547396.44300275,107,91.0,16.0,0.1162079031088894,0.1016335495580044,0.014574353550885003,0.9989367512295948,0.7990069460712436,0.6461649066272918
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,205070604749.35016,1340330749.9957526,0.12292313183422665,1342210299.621617,5,10.0,5.0,0.17338293084797318,0.14894696024397297,0.024435970604000212,0.9992137776830904,0.8144110152116512,0.6455159749096561
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,47501678136.330154,106506004.78997792,0.1773476083121171,127921545.09870005,4,44.0,40.0,0.10021548183907956,0.12060534378754192,0.02038986194846236,0.999104766154429,0.7585387699086374,0.6449970481250612
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,49175134404.46666,91573807.08466789,0.16445716977171734,79631278.12985976,107,9.0,98.0,0.1162079031088894,0.11545944850953266,0.0007484545993567404,0.998801588647291,0.7693238240688985,0.6441941941626356
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,43992932934.679756,98638863.08224161,0.1972747721476068,123345100.92196141,4,44.0,40.0,0.10021548183907956,0.15052508834252296,0.05030960650344339,0.9991316374141643,0.7318435502122241,0.6427499865913319
esmond data perfsonar.restena.lu to psmp-gn-bw-lis-pt.geant.org 10-23-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,525,525,71217992143.7381,135653318.36902496,0.09408061531371978,159440013.02800804,46,127.0,81.0,0.10187996289594925,0.11066571993883012,0.00878575704288087,0.9993097129443496,0.8253759775716984,0.6395887686099225
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44744622643.38196,100324266.01655148,0.09393496590100506,115782106.4038789,4,44.0,40.0,0.10021548183907956,0.10869519620864704,0.008479714369567473,0.9990558892859623,0.8254422110120694,0.6394776887330123
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,446,446,44588212325.41668,99973570.23636027,0.19497720456468545,118206381.99299473,4,2.0,2.0,0.10021548183907956,0.10445426879475556,0.004238786955675991,0.9990619005363378,0.7238717512220323,0.6393036187743518
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,47073758839.04999,87660630.9851955,0.13537721612225515,80924616.31902157,107,,,0.1162079031088894,,,0.9988555915961697,0.781809794438986,0.6386808673858035
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83658652746.86047,155788925.0407085,0.1125519368050457,160580419.9634909,107,,,0.1162079031088894,,,0.9993611848929376,0.8029005382430363,0.6382712199803399
