dataset_base,imputed_file,original_file,method,missing_rate,n,dtw_distance,dtw_similarity,period_dom_ori,period_dom_imp,period_diff_ratio,period_similarity,spectral_cosine_similarity,trend_window,trend_corr
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,267.68167613074803,0.0037218764390667715,8,11,0.2727272727272727,0.7272727272727273,0.8886285527734216,9,0.6931730149409624
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,55.371783774283564,0.01773937124296204,8,8,0.0,1.0,0.9853188302383704,8,0.9813349716768447
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,208.42472601131314,0.004774985356533211,8,4,0.5,0.5,0.9088649475023973,6,0.7882329972528112
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,193.60478914859272,0.005138619683385277,8,35,0.7714285714285715,0.22857142857142854,0.8629308336000315,21,0.7310735624067766
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,265.6689365321693,0.0037499680802880694,8,35,0.7714285714285715,0.22857142857142854,0.8688105928120956,21,0.7099037791411025
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,173.47276113031384,0.005731553702260144,8,8,0.0,1.0,0.8891657658633855,8,0.880527523228538
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,189.92736190264293,0.005237593973093898,8,10,0.2,0.8,0.8402797779952392,9,0.6936961145807911
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,235.39718604084973,0.004230168796625179,8,10,0.2,0.8,0.8052272120273655,9,0.6899165622695728
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,295.54498288732304,0.003372169679835608,8,11,0.2727272727272727,0.7272727272727273,0.7896079713655658,9,0.595789499232528
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,ARIMA,,1103,133.29153563760354,0.007446485701813553,10,10,0.0,1.0,0.9709961236580987,10,0.9314682771706734
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,ARIMA,,1103,234.84826516016892,0.004240014228304293,10,17,0.4117647058823529,0.5882352941176471,0.9539000619149873,13,0.8933665944329516
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,ARIMA,,1103,337.8645280794916,0.0029510318051508117,10,17,0.4117647058823529,0.5882352941176471,0.9215628365449721,13,0.8197268750067521
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,ARIMA,,1103,416.50042538459405,0.002395207140397085,10,6,0.4,0.6,0.8920535408484638,8,0.7429452751107406
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,HoltWinters,,1103,131.20526070538705,0.0075639955222996085,10,17,0.4117647058823529,0.5882352941176471,0.9720795665354979,13,0.9400733049513674
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,HoltWinters,,1103,220.3783885195945,0.004517152765846829,10,17,0.4117647058823529,0.5882352941176471,0.9481286395323076,13,0.8932703092843474
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,HoltWinters,,1103,317.91007826402705,0.0031356801435798325,10,17,0.4117647058823529,0.5882352941176471,0.9184378908552967,13,0.8110177021990291
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,HoltWinters,,1103,364.31836106495246,0.0027373384603086052,10,19,0.47368421052631576,0.5263157894736843,0.8712077335438496,14,0.731700802613796
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,KNN_Sklearn,,1103,129.24444302560318,0.007677870754174304,10,6,0.4,0.6,0.9735676229831309,8,0.9390982238243697
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,KNN_Sklearn,,1103,223.61170446283006,0.004452127739253612,10,7,0.3,0.7,0.9565267604088799,8,0.9065642544061578
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,KNN_Sklearn,,1103,328.9392954023151,0.00303086056718597,10,6,0.4,0.6,0.9334126256827311,8,0.8556534157304527
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,KNN_Sklearn,,1103,417.17759086663915,0.002391328521281069,10,7,0.3,0.7,0.9188510583310145,8,0.8073611677069052
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Kalman,,1103,135.73174962556956,0.007313590316356156,10,30,0.6666666666666666,0.33333333333333337,0.945804438568915,20,0.8973984156479897
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Kalman,,1103,280.8021348241322,0.003548589156799974,10,11,0.09090909090909091,0.9090909090909091,0.8918452528132162,10,0.770544378330998
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Kalman,,1103,409.88640182891714,0.002433762703143374,10,69,0.855072463768116,0.14492753623188404,0.8458880246771855,39,0.639529049326517
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Kalman,,1103,501.1312764971488,0.001991511078489209,10,22,0.5454545454545454,0.4545454545454546,0.7868856177312453,16,0.4443022904773415
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,LOCF,,1103,110.29271705454205,0.00898531392229307,10,10,0.0,1.0,0.9463354966512569,10,0.870905702049344
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,LOCF,,1103,196.79389640973375,0.005055767736778295,10,17,0.4117647058823529,0.5882352941176471,0.9193576652257548,13,0.817508933464319
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,LOCF,,1103,267.7552700887328,0.0037208572679145527,10,17,0.4117647058823529,0.5882352941176471,0.8779969514184348,13,0.7423342349749695
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,LOCF,,1103,322.36214638481295,0.003092507923948411,10,17,0.4117647058823529,0.5882352941176471,0.8537302176504611,13,0.6862837119931703
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Linear,,1103,142.64200335087986,0.006961751971373314,10,17,0.4117647058823529,0.5882352941176471,0.9529136386623765,13,0.8969762860903886
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Linear,,1103,239.39560196647844,0.0041598098792982215,10,17,0.4117647058823529,0.5882352941176471,0.9244408431394782,13,0.8617238679917179
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Linear,,1103,339.6481014524446,0.002935580723145767,10,17,0.4117647058823529,0.5882352941176471,0.8866989604640291,13,0.7992139541028047
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Linear,,1103,413.2632005912076,0.002413924284302515,10,17,0.4117647058823529,0.5882352941176471,0.8453846460099663,13,0.7583516770559696
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Mean,,1103,129.24444302560318,0.007677870754174304,10,6,0.4,0.6,0.9735676229831309,8,0.9390982238243697
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Mean,,1103,223.61170446283006,0.004452127739253612,10,7,0.3,0.7,0.9565267604088799,8,0.9065642544061578
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Mean,,1103,328.9392954023151,0.00303086056718597,10,6,0.4,0.6,0.9334126256827311,8,0.8556534157304527
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Mean,,1103,417.17759086663915,0.002391328521281069,10,7,0.3,0.7,0.9188510583310145,8,0.8073611677069052
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN,,1103,128.9843503970596,0.007693233815804193,10,6,0.4,0.6,0.9702000222405521,8,0.9331237437365263
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN,,1103,219.05725853067185,0.004544271825783101,10,6,0.4,0.6,0.9528912988324942,8,0.8959780593748362
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN,,1103,308.78300182017733,0.003228066078914425,10,17,0.4117647058823529,0.5882352941176471,0.928994685870908,13,0.8627166105949216
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN,,1103,380.4298492904936,0.002621714063176028,10,17,0.4117647058823529,0.5882352941176471,0.9106727299528232,13,0.8081211444366588
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN_Hankel,,1103,129.3977214662976,0.007668845657387184,10,6,0.4,0.6,0.9695782306611022,8,0.9315164361805706
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN_Hankel,,1103,217.92438450178125,0.004567787194084192,10,9,0.1,0.9,0.9488751485780487,9,0.9014297849300713
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN_Hankel,,1103,313.57291650280234,0.0031789132107025862,10,9,0.1,0.9,0.9234665665464303,9,0.8497852906988261
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,SVD_KNN_Hankel,,1103,383.85943727676135,0.0025983512502017114,10,9,0.1,0.9,0.912134077409813,9,0.8068248091836563
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Spline,,1103,153.3232947687868,0.0064799031247890285,10,17,0.4117647058823529,0.5882352941176471,0.926198680566287,13,0.8375744714562523
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Spline,,1103,279.08979875408124,0.0035702835463779234,10,17,0.4117647058823529,0.5882352941176471,0.8721197197454599,13,0.7709536588073058
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Spline,,1103,354.9570412540882,0.0028093277674093907,10,17,0.4117647058823529,0.5882352941176471,0.8298004471032138,13,0.7139999310101235
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,Spline,,1103,464.41801840783324,0.0021486061141786886,10,17,0.4117647058823529,0.5882352941176471,0.768772614094503,13,0.5926779491509379
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1018,75.6929719131046,0.013039004423156655,7,7,0.0,1.0,0.9616389055836395,7,0.9169349330100158
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1018,129.91701288396172,0.007638426648844714,7,7,0.0,1.0,0.950326987969568,7,0.8934308139090728
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1018,202.00178037406562,0.0049260651712380475,7,15,0.5333333333333333,0.4666666666666667,0.9306487142767003,11,0.7140579418997138
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1018,299.9836159726001,0.003322439983215015,7,15,0.5333333333333333,0.4666666666666667,0.8717896344658078,11,0.038789459756461586
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1018,66.3011721778565,0.014858582215437564,7,7,0.0,1.0,0.9813864748893818,7,0.9642805497619202
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1018,120.90794308976304,0.008202910939639773,7,7,0.0,1.0,0.9695352371056795,7,0.9386104634283814
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1018,173.72399836802327,0.00572331224869115,7,15,0.5333333333333333,0.4666666666666667,0.957561238502655,11,0.9197213051411055
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1018,492.33246010173497,0.0020270306150010483,7,15,0.5333333333333333,0.4666666666666667,0.8349045857301509,11,0.43245791663166994
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1018,71.31814016225398,0.013827789234573595,7,7,0.0,1.0,0.9785587658830512,7,0.9568092396302393
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1018,127.24042176681021,0.007797853330663398,7,7,0.0,1.0,0.9691773572032715,7,0.9330725370309322
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1018,181.44405551526663,0.005481132269153716,7,15,0.5333333333333333,0.4666666666666667,0.9589515099316693,11,0.9088935864734733
