timestamp,Data,Intervalo,Vazao,Hora_inicio
2023-06-19 12:00:00,2023-06-19,12:00:00 a 17:59:59,878183980.0,12:00:00
2023-06-19 18:00:00,2023-06-19,18:00:00 a 23:59:59,919600048.0,18:00:00
2023-06-20 00:00:00,2023-06-20,00:00:00 a 05:59:59,841748644.0,00:00:00
2023-06-20 06:00:00,2023-06-20,06:00:00 a 11:59:59,862628507.0,06:00:00
2023-06-20 12:00:00,2023-06-20,12:00:00 a 17:59:59,888406621.0,12:00:00
2023-06-20 18:00:00,2023-06-20,18:00:00 a 23:59:59,757597750.0,18:00:00
2023-06-21 00:00:00,2023-06-21,00:00:00 a 05:59:59,886573340.33,00:00:00
2023-06-21 06:00:00,2023-06-21,06:00:00 a 11:59:59,913311081.0,06:00:00
2023-06-21 12:00:00,2023-06-21,12:00:00 a 17:59:59,845939957.0,12:00:00
2023-06-21 18:00:00,2023-06-21,18:00:00 a 23:59:59,805832612.5,18:00:00
2023-06-22 00:00:00,2023-06-22,00:00:00 a 05:59:59,781190583.5,00:00:00
2023-06-22 06:00:00,2023-06-22,06:00:00 a 11:59:59,900465347.5,06:00:00
2023-06-22 12:00:00,2023-06-22,12:00:00 a 17:59:59,823136536.5,12:00:00
2023-06-22 18:00:00,2023-06-22,18:00:00 a 23:59:59,886311551.5,18:00:00
2023-06-23 00:00:00,2023-06-23,00:00:00 a 05:59:59,906756655.0,00:00:00
2023-06-23 06:00:00,2023-06-23,06:00:00 a 11:59:59,829161690.5,06:00:00
2023-06-23 12:00:00,2023-06-23,12:00:00 a 17:59:59,886047318.5,12:00:00
2023-06-23 18:00:00,2023-06-23,18:00:00 a 23:59:59,898279829.0,18:00:00
2023-06-24 00:00:00,2023-06-24,00:00:00 a 05:59:59,906669633.0,00:00:00
2023-06-24 06:00:00,2023-06-24,06:00:00 a 11:59:59,915403918.0,06:00:00
2023-06-24 12:00:00,2023-06-24,12:00:00 a 17:59:59,886745885.0,12:00:00
2023-06-24 18:00:00,2023-06-24,18:00:00 a 23:59:59,883519205.8467957,18:00:00
2023-06-25 00:00:00,2023-06-25,00:00:00 a 05:59:59,876087441.67,00:00:00
2023-06-25 06:00:00,2023-06-25,06:00:00 a 11:59:59,876085500.0,06:00:00
2023-06-25 12:00:00,2023-06-25,12:00:00 a 17:59:59,880542638.0,12:00:00
2023-06-25 18:00:00,2023-06-25,18:00:00 a 23:59:59,878968690.0,18:00:00
2023-06-26 00:00:00,2023-06-26,00:00:00 a 05:59:59,833619376.0,00:00:00
2023-06-26 06:00:00,2023-06-26,06:00:00 a 11:59:59,883949982.5,06:00:00
2023-06-26 12:00:00,2023-06-26,12:00:00 a 17:59:59,868484917.0,12:00:00
2023-06-26 18:00:00,2023-06-26,18:00:00 a 23:59:59,910163031.5,18:00:00
2023-06-27 00:00:00,2023-06-27,00:00:00 a 05:59:59,905446103.5,00:00:00
2023-06-27 06:00:00,2023-06-27,06:00:00 a 11:59:59,754188355.0,06:00:00
2023-06-27 12:00:00,2023-06-27,12:00:00 a 17:59:59,817888591.5,12:00:00
2023-06-27 18:00:00,2023-06-27,18:00:00 a 23:59:59,833094597.0,18:00:00
2023-06-28 00:00:00,2023-06-28,00:00:00 a 05:59:59,896534954.0,00:00:00
2023-06-28 06:00:00,2023-06-28,06:00:00 a 11:59:59,893912764.0,06:00:00
2023-06-28 12:00:00,2023-06-28,12:00:00 a 17:59:59,888671372.0,12:00:00
2023-06-28 18:00:00,2023-06-28,18:00:00 a 23:59:59,894610614.67,18:00:00
2023-06-29 00:00:00,2023-06-29,00:00:00 a 05:59:59,892077431.5,00:00:00
2023-06-29 06:00:00,2023-06-29,06:00:00 a 11:59:59,903875605.5,06:00:00
2023-06-29 12:00:00,2023-06-29,12:00:00 a 17:59:59,882377007.33,12:00:00
2023-06-29 18:00:00,2023-06-29,18:00:00 a 23:59:59,882375733.0,18:00:00
2023-06-30 00:00:00,2023-06-30,00:00:00 a 05:59:59,874514795.67,00:00:00
2023-06-30 06:00:00,2023-06-30,06:00:00 a 11:59:59,878181965.0,06:00:00
2023-06-30 12:00:00,2023-06-30,12:00:00 a 17:59:59,878706556.0,12:00:00
2023-06-30 18:00:00,2023-06-30,18:00:00 a 23:59:59,895484959.0,18:00:00
2023-07-01 00:00:00,2023-07-01,00:00:00 a 05:59:59,850916190.0,00:00:00
2023-07-01 06:00:00,2023-07-01,06:00:00 a 11:59:59,831784014.5,06:00:00
2023-07-01 12:00:00,2023-07-01,12:00:00 a 17:59:59,904921970.0,12:00:00
2023-07-01 18:00:00,2023-07-01,18:00:00 a 23:59:59,853541595.5,18:00:00
2023-07-02 00:00:00,2023-07-02,00:00:00 a 05:59:59,928516879.0,00:00:00
2023-07-02 06:00:00,2023-07-02,06:00:00 a 11:59:59,797968490.0,06:00:00
2023-07-02 12:00:00,2023-07-02,12:00:00 a 17:59:59,901512937.5,12:00:00
2023-07-02 18:00:00,2023-07-02,18:00:00 a 23:59:59,884736731.5,18:00:00
2023-07-03 00:00:00,2023-07-03,00:00:00 a 05:59:59,910953042.5,00:00:00
2023-07-03 06:00:00,2023-07-03,06:00:00 a 11:59:59,843317521.0,06:00:00
2023-07-03 12:00:00,2023-07-03,12:00:00 a 17:59:59,895483606.0,12:00:00
2023-07-03 18:00:00,2023-07-03,18:00:00 a 23:59:59,883602175.0,18:00:00
2023-07-04 00:00:00,2023-07-04,00:00:00 a 05:59:59,893648231.0,00:00:00
2023-07-04 06:00:00,2023-07-04,06:00:00 a 11:59:59,889455415.0,06:00:00
2023-07-04 12:00:00,2023-07-04,12:00:00 a 17:59:59,897322853.5,12:00:00
2023-07-04 18:00:00,2023-07-04,18:00:00 a 23:59:59,896009501.0,18:00:00
2023-07-05 00:00:00,2023-07-05,00:00:00 a 05:59:59,883687290.0,00:00:00
2023-07-05 06:00:00,2023-07-05,06:00:00 a 11:59:59,822258846.67,06:00:00
2023-07-05 12:00:00,2023-07-05,12:00:00 a 17:59:59,879231007.5,12:00:00
2023-07-05 18:00:00,2023-07-05,18:00:00 a 23:59:59,888668182.0,18:00:00
2023-07-06 00:00:00,2023-07-06,00:00:00 a 05:59:59,903088100.0,00:00:00
2023-07-06 06:00:00,2023-07-06,06:00:00 a 11:59:59,911213503.5,06:00:00
2023-07-06 12:00:00,2023-07-06,12:00:00 a 17:59:59,883424935.0,12:00:00
2023-07-06 18:00:00,2023-07-06,18:00:00 a 23:59:59,816315558.0,18:00:00
2023-07-07 00:00:00,2023-07-07,00:00:00 a 05:59:59,848037396.0,00:00:00
2023-07-07 06:00:00,2023-07-07,06:00:00 a 11:59:59,803211283.0,06:00:00
2023-07-07 12:00:00,2023-07-07,12:00:00 a 17:59:59,889193930.5,12:00:00
2023-07-07 18:00:00,2023-07-07,18:00:00 a 23:59:59,876579094.5,18:00:00
2023-07-08 00:00:00,2023-07-08,00:00:00 a 05:59:59,834841067.67,00:00:00
2023-07-08 06:00:00,2023-07-08,06:00:00 a 11:59:59,915408999.0,06:00:00
2023-07-08 12:00:00,2023-07-08,12:00:00 a 17:59:59,889192445.5,12:00:00
2023-07-08 18:00:00,2023-07-08,18:00:00 a 23:59:59,903699549.67,18:00:00
2023-07-09 00:00:00,2023-07-09,00:00:00 a 05:59:59,875824448.0,00:00:00
2023-07-09 06:00:00,2023-07-09,06:00:00 a 11:59:59,838686746.67,06:00:00
2023-07-09 12:00:00,2023-07-09,12:00:00 a 17:59:59,822610751.0,12:00:00
2023-07-09 18:00:00,2023-07-09,18:00:00 a 23:59:59,877134635.5,18:00:00
2023-07-10 00:00:00,2023-07-10,00:00:00 a 05:59:59,847775264.67,00:00:00
2023-07-10 06:00:00,2023-07-10,06:00:00 a 11:59:59,875299238.5,06:00:00
2023-07-10 12:00:00,2023-07-10,12:00:00 a 17:59:59,863176654.5424817,12:00:00
2023-07-10 18:00:00,2023-07-10,18:00:00 a 23:59:59,873989011.5,18:00:00
2023-07-11 00:00:00,2023-07-11,00:00:00 a 05:59:59,777520509.0,00:00:00
2023-07-11 06:00:00,2023-07-11,06:00:00 a 11:59:59,884474890.5,06:00:00
2023-07-11 12:00:00,2023-07-11,12:00:00 a 17:59:59,873734896.0,12:00:00
2023-07-11 18:00:00,2023-07-11,18:00:00 a 23:59:59,788790790.5,18:00:00
2023-07-12 00:00:00,2023-07-12,00:00:00 a 05:59:59,846465594.5,00:00:00
2023-07-12 06:00:00,2023-07-12,06:00:00 a 11:59:59,736626514.0,06:00:00
2023-07-12 12:00:00,2023-07-12,12:00:00 a 17:59:59,895222056.5,12:00:00
2023-07-12 18:00:00,2023-07-12,18:00:00 a 23:59:59,896010121.0,18:00:00
2023-07-13 00:00:00,2023-07-13,00:00:00 a 05:59:59,893387066.0,00:00:00
2023-07-13 06:00:00,2023-07-13,06:00:00 a 11:59:59,810549301.0,06:00:00
2023-07-13 12:00:00,2023-07-13,12:00:00 a 17:59:59,892863126.67,12:00:00
2023-07-13 18:00:00,2023-07-13,18:00:00 a 23:59:59,874511334.0,18:00:00
2023-07-14 00:00:00,2023-07-14,00:00:00 a 05:59:59,868571573.0,00:00:00
2023-07-14 06:00:00,2023-07-14,06:00:00 a 11:59:59,717224011.0,06:00:00
2023-07-14 12:00:00,2023-07-14,12:00:00 a 17:59:59,887620648.0,12:00:00
2023-07-14 18:00:00,2023-07-14,18:00:00 a 23:59:59,871367353.0,18:00:00
2023-07-15 00:00:00,2023-07-15,00:00:00 a 05:59:59,870669282.0,00:00:00
2023-07-15 06:00:00,2023-07-15,06:00:00 a 11:59:59,843841701.0,06:00:00
2023-07-15 12:00:00,2023-07-15,12:00:00 a 17:59:59,923270706.0,12:00:00
2023-07-15 18:00:00,2023-07-15,18:00:00 a 23:59:59,869267747.0,18:00:00
2023-07-16 00:00:00,2023-07-16,00:00:00 a 05:59:59,879056995.33,00:00:00
2023-07-16 06:00:00,2023-07-16,06:00:00 a 11:59:59,904923458.5,06:00:00
2023-07-16 12:00:00,2023-07-16,12:00:00 a 17:59:59,817364126.0,12:00:00
2023-07-16 18:00:00,2023-07-16,18:00:00 a 23:59:59,890765577.5,18:00:00
2023-07-17 00:00:00,2023-07-17,00:00:00 a 05:59:59,894434817.0,00:00:00
2023-07-17 06:00:00,2023-07-17,06:00:00 a 11:59:59,910164920.5,06:00:00
2023-07-17 12:00:00,2023-07-17,12:00:00 a 17:59:59,856163288.0,12:00:00
2023-07-17 18:00:00,2023-07-17,18:00:00 a 23:59:59,886572282.5,18:00:00
2023-07-18 00:00:00,2023-07-18,00:00:00 a 05:59:59,927991940.0,00:00:00
2023-07-18 06:00:00,2023-07-18,06:00:00 a 11:59:59,877657811.5,06:00:00
