id_dataset,missing_rate,imputation,rmse,nrmse,nrmse_mean,mae,mape,r2
100,40,linear_interpolation,79359.10235989088,0.0465179905311865,1.216169095139265,31131.934979611146,78.20874515480098,0.4427404114014535
100,40,moving_average,79576.68654803044,0.0466455320343364,1.2195035477393747,32971.01569057226,78.07584636520164,0.4396804701370705
100,40,pca,106358.3365304694,0.0623441539094032,1.6299292463286912,67060.4811688914,393.9416266519015,-0.0009378883489548
100,40,softimpute,124737.70612452884,0.0731176041541952,1.9115909665819009,65253.34567131328,99.99999999999926,-0.3767641950204707
100,40,throughput_svd_knn,80566.75071666644,0.0472258787652384,1.234676166989015,32380.27720719253,112.51279753125378,0.4256511525882118
101,10,arima,477191.20401076745,0.0889294882932244,0.7918609593679485,266707.9804867184,61.55031190490548,0.5744715468271289
101,10,kalman,485150.9788680867,0.0904128741960683,0.8050695744930662,274213.34392544656,63.1497912021353,0.5601571170656746
101,10,knn_imputer,731751.4281618389,0.1363694039565746,1.2142834634270112,539164.4531587831,298.2543176438928,-0.0006239708039865
101,10,linear_interpolation,397493.570856575,0.074077014745905,0.6596090575759581,208633.1158847969,57.2182983133652,0.7047404439017508
101,10,moving_average,409980.26263168734,0.0764040381711123,0.6803297323186326,222833.805869365,58.97025791390435,0.6858987651663195
101,10,pca,731751.4281618389,0.1363694039565746,1.2142834634270112,539164.4531587831,298.2543176438928,-0.0006239708039865
